# step, loss_train, loss_test, metrics_test
4.100000000000000000e+01 1.657355129718780518e-01 3.125624895095825195e+00 5.070161446928977966e-02 3.280832991003990173e-02 8.942999690771102905e-02 5.482272803783416748e-02 5.070161446928977966e-02 3.280832991003990173e-02
4.200000000000000000e+01 1.372092366218566895e-01 3.103400945663452148e+00 5.157610028982162476e-02 3.226733580231666565e-02 7.909061014652252197e-02 5.695797502994537354e-02 5.157610028982162476e-02 3.226733580231666565e-02
4.300000000000000000e+01 1.065371334552764893e-01 3.077404499053955078e+00 5.279340595006942749e-02 3.182462230324745178e-02 6.508039683103561401e-02 5.543958395719528198e-02 5.279340595006942749e-02 3.182462230324745178e-02
4.400000000000000000e+01 9.740352630615234375e-02 3.048596620559692383e+00 5.490066856145858765e-02 3.206418827176094055e-02 5.627764761447906494e-02 5.051213502883911133e-02 5.490066856145858765e-02 3.206418827176094055e-02
4.500000000000000000e+01 1.062660887837409973e-01 3.018443346023559570e+00 5.836174637079238892e-02 3.346138074994087219e-02 5.159582197666168213e-02 4.371673613786697388e-02 5.836174637079238892e-02 3.346138074994087219e-02
4.600000000000000000e+01 1.130076572299003601e-01 2.988469839096069336e+00 6.339552998542785645e-02 3.624567762017250061e-02 4.476397112011909485e-02 3.718604892492294312e-02 6.339552998542785645e-02 3.624567762017250061e-02
4.700000000000000000e+01 1.044727712869644165e-01 2.962303400039672852e+00 6.986947357654571533e-02 4.033578559756278992e-02 3.328878432512283325e-02 3.354976326227188110e-02 6.986947357654571533e-02 4.033578559756278992e-02
4.800000000000000000e+01 8.496161550283432007e-02 2.943551301956176758e+00 7.727122306823730469e-02 4.532320424914360046e-02 2.124614268541336060e-02 3.442427888512611389e-02 7.727122306823730469e-02 4.532320424914360046e-02
4.900000000000000000e+01 6.705486029386520386e-02 2.930322647094726562e+00 8.480011671781539917e-02 5.053156614303588867e-02 1.426340546458959579e-02 3.825385123491287231e-02 8.480011671781539917e-02 5.053156614303588867e-02
5.000000000000000000e+01 5.724536627531051636e-02 2.915057659149169922e+00 9.161038696765899658e-02 5.520210042595863342e-02 1.358189340680837631e-02 4.089936241507530212e-02 9.161038696765899658e-02 5.520210042595863342e-02
5.100000000000000000e+01 5.224842950701713562e-02 2.892623662948608398e+00 9.714229404926300049e-02 5.877697840332984924e-02 1.568638347089290619e-02 3.967086970806121826e-02 9.714229404926300049e-02 5.877697840332984924e-02
5.200000000000000000e+01 4.642755538225173950e-02 2.866570949554443359e+00 1.013581752777099609e-01 6.112932041287422180e-02 1.671409606933593750e-02 3.624523431062698364e-02 1.013581752777099609e-01 6.112932041287422180e-02
5.300000000000000000e+01 3.878273814916610718e-02 2.843680143356323242e+00 1.047212406992912292e-01 6.258182972669601440e-02 1.589425653219223022e-02 3.432388231158256531e-02 1.047212406992912292e-01 6.258182972669601440e-02
5.400000000000000000e+01 3.230037540197372437e-02 2.823666572570800781e+00 1.079386994242668152e-01 6.370773166418075562e-02 1.490190904587507248e-02 3.493803739547729492e-02 1.079386994242668152e-01 6.370773166418075562e-02
5.500000000000000000e+01 2.955475822091102600e-02 2.799428939819335938e+00 1.116384267807006836e-01 6.504842638969421387e-02 1.534820534288883209e-02 3.585286065936088562e-02 1.116384267807006836e-01 6.504842638969421387e-02
5.600000000000000000e+01 3.078498505055904388e-02 2.768209457397460938e+00 1.161306127905845642e-01 6.688909977674484253e-02 1.758675463497638702e-02 3.556945547461509705e-02 1.161306127905845642e-01 6.688909977674484253e-02
5.700000000000000000e+01 3.478795289993286133e-02 2.736891031265258789e+00 1.213138103485107422e-01 6.916724145412445068e-02 2.107424475252628326e-02 3.557004407048225403e-02 1.213138103485107422e-01 6.916724145412445068e-02
5.800000000000000000e+01 3.982964530587196350e-02 2.712744712829589844e+00 1.267458051443099976e-01 7.154340296983718872e-02 2.486943081021308899e-02 3.739065304398536682e-02 1.267458051443099976e-01 7.154340296983718872e-02
5.900000000000000000e+01 4.413145408034324646e-02 2.693405389785766602e+00 1.318867653608322144e-01 7.362322509288787842e-02 2.788740582764148712e-02 3.950540721416473389e-02 1.318867653608322144e-01 7.362322509288787842e-02
